Time,Address
2006-07-17 07:55,"6200 METROPOLITAIN , Montreal, Canada"
2006-07-18 11:20,"DE MAISONNEUVE & CLAREMONT, Montreal, Canada"
2006-07-18 12:40,"GAUCHETIERE & BEAVER HALL, Montreal, Canada"
2006-07-18 13:35,"NEWMAN & DES TRINITAIRES, Montreal, Canada"
2006-07-18 18:55,"SHELLY & CREMAZIE, Montreal, Canada"
2006-07-19 11:08,"MONT ROYAL & DE BULLION, Montreal, Canada"
2006-07-19 22:20,"VICTORIA & SHERBROOKE, Montreal, Canada"
2006-07-19 22:52,"GOUIN & 4E AV, Montreal, Canada"
2006-07-20 16:00,"3882 BOUL. ST CHARLES , Pierrefonds, Canada"
2006-07-20 18:20,"ROY & BERRI, Montreal, Canada"
2006-07-21 09:55,"STE CATHERINE & MANSFIELD, Montreal, Canada"
2006-07-21 10:29,"LAURIER & HOTEL DE VILLE, Montreal, Canada"
2006-07-21 20:02,"ST HUBERT & LAURIER, Montreal, Canada"
2006-07-21 20:02,"ST HUBERT & LAURIER, Montreal, Canada"
2006-07-21 23:52,"RENE LEVESQUE & BLEURY, Montreal, Canada"
2006-07-22 13:15,"SHERBROOKE & MCGILL COLLEGE, Montreal, Canada"
2006-07-22 17:25,"ST ZOTIQUE & PAPINEAU, Montreal, Canada"
2006-07-23 03:35,"FAIRMOUNT & DU PARC, Montreal, Canada"
2006-07-23 18:30,"3856 HENRI BOURASSA , Montreal, Canada"
2006-07-23 18:40,"ST ANDRE & RACHEL, Montreal, Canada"
2006-07-24 18:35,"6440 BEAULIEU , Montreal, Canada"
2006-07-24 21:30,"317 AV DORVAL , Montreal, Canada"
2006-07-25 08:30,"2379 ROSEMONT , Montreal, Canada"
2006-07-25 11:53,"UNIVERSITY & ST ANTOINE, Montreal, Canada"
2006-07-25 12:40,"RACHEL & DE LORIMIER, Montreal, Canada"
2006-07-25 19:00,"JEAN BRILLANT & DECELLES, Montreal, Canada"
2006-07-25 20:15,"11060 ST VITA , Montreal, Canada"
2006-07-25 20:15,"11060 ST VITA , Montreal, Canada"
2006-07-25 23:12,"PARE & DECARIE, Montreal, Canada"
2006-07-26 00:03,"1846 BOURBONNIERE , Montreal, Canada"
2006-07-26 08:10,"ST HUBERT & ST GREGOIRE, Montreal, Canada"
2006-07-26 09:30,"ST GERMAIN & LAFONTAINE, Montreal, Canada"
2006-07-26 15:00,"LEGER & EDGER, Montreal, Canada"
2006-07-26 17:09,"PIE IX & 42E RUE, Montreal, Canada"
2006-07-26 17:25,"RENE LEVESQUE & CARTIER, Montreal, Canada"
2006-07-26 21:30,"RACHEL & DE BULLION, Montreal, Canada"
2006-07-27 14:00,"SHERBROOKE & DECARIE, Montreal, Canada"
2006-07-27 16:00,"MONT ROYAL & CAMILLIEN HOUDE, Montreal, Canada"
2006-07-27 18:50,"SHERBROOKE & CRESCENT, Montreal, Canada"
2006-07-27 19:25,"553 14E AV , Montreal, Canada"
2006-07-28 00:00,"ST AMBROISE & ATWATER, Montreal, Canada"
2006-07-28 09:20,"ONTARIO & D'ORLEANS, Montreal, Canada"
2006-07-28 13:12,"PLETCHER & NOTRE DAME, Montreal, Canada"
2006-07-28 13:28,"CLARENCE & ANSELME LAVIGNE, Montreal, Canada"
2006-07-28 14:55,"GOUIN & FREDMIR, Montreal, Canada"
2006-07-28 17:55,"THIMENS & ALEXIS NIHON, Montreal, Canada"
2006-07-28 21:53,"9797 PAPINEAU , Montreal, Canada"
2006-07-28 22:06,"L'ARCHEVEQUE & DE CASTILLE, Montreal, Canada"
2006-07-29 14:00,"SHERBROOKE & DECARIE, Montreal, Canada"
2006-07-31 14:05,"2035 EDOUARD MONTPETIT , Montreal, Canada"
2006-07-31 19:00,"LA FONTAINE & D'ORLEANS, Montreal, Canada"
2006-08-01 00:38,"MONT ROYAL & DU PARC, Montreal, Canada"
2006-08-01 10:57,"9320 PIE IX , Montreal, Canada"
2006-08-02 08:00,"OMER LAVALLEE & MIDWAY, Montreal, Canada"
2006-08-02 11:00,"BENNETT & ADAM, Montreal, Canada"
2006-08-03 12:30,"SHERBROOKE & PEEL, Montreal, Canada"
2006-08-03 17:50,"13846 DE MONTIGNY , Montreal, Canada"
2006-08-03 18:30,"6830 HOCHELAGA , Montreal, Canada"
2006-08-03 18:30,"RENE EMARD & PIERREFONDS, Montreal, Canada"
2006-08-04 12:59,"ST PATRICK & BRIAND, Montreal, Canada"
2006-08-05 08:30,"SALABERRY & FILION, Montreal, Canada"
2006-08-05 14:20,"MISTRAL & CHRISTOPHE COLOMB, Montreal, Canada"
2006-08-05 15:35,"ST REMI & CAZELAIS, Montreal, Canada"
2006-08-06 09:50,"NOTAIRE GIRARD & AETERNA, Montreal, Canada"
2006-08-06 19:09,"4150 JEAN TALON , Montreal, Canada"
2006-08-07 11:11,"12425 ST CASTIN , Montreal, Canada"
2006-08-07 12:03,"SOMERLED & ROSEDALE, Montreal, Canada"
2006-08-07 17:05,"MARIE ANNE & CARTIER, Montreal, Canada"
2006-08-07 18:55,"LAVOISIER & BLOMIDON, Montreal, Canada"
2006-08-08 07:45,"ST VIATEUR & CLARK, Montreal, Canada"
2006-08-08 09:00,"SHERBROOKE & CLAREMONT, Montreal, Canada"
2006-08-08 16:40,"ROBERT & PIE IX, Montreal, Canada"
2006-08-08 17:15,"JEAN TALON & COME, Montreal, Canada"
2006-08-08 18:00,"JARRY & GAL D'ANJOU, Montreal, Canada"
2006-08-08 21:25,"ST ZOTIQUE & 29E AV, Montreal, Canada"
2006-08-09 10:10,"MONSABRE & JUMONVILLE, Montreal, Canada"
2006-08-09 17:35,"RACHEL & DE LA ROCHE, Montreal, Canada"
2006-08-09 18:30,"DES ECORES & CREMAZIE, Montreal, Canada"
2006-08-10 08:45,"MONT ROYAL & DE LANAUDIERE, Montreal, Canada"
2006-08-10 10:45,"SQUARE DORCHESTER & METCALFE, Montreal, Canada"
2006-08-10 11:25,"MONSELET & GARIEPY, Montreal, Canada"
2006-08-10 13:19,"4846 FABRE , Montreal, Canada"
2006-08-10 14:48,"HENRI BRIEN & DES ERABLES, Montreal, Canada"
2006-08-10 16:55,"ST ZOTIQUE & 39E AV, Montreal, Canada"
2006-08-10 16:55,"ST ZOTIQUE & 39E AV, Montreal, Canada"
2006-08-10 17:09,"TECUMSEH & ROGER PILON, Montreal, Canada"
2006-08-10 17:30,"JEAN TALON & 21E AV, Montreal, Canada"
2006-08-11 15:58,"LAFOND & DANDURAND, Montreal, Canada"
2006-08-11 16:45,"CREMAZIE & CHRISTOPHE COLOMB, Montreal, Canada"
2006-08-11 22:05,"SPRINGLAND & ANGERS, Montreal, Canada"
2006-08-13 00:45,"UNIVERSITY & ST ANTOINE, Montreal, Canada"
2006-08-13 18:05,"MONT ROYAL & ESPLANADE, Montreal, Canada"
2006-08-14 17:06,"625 STE CROIX , Montreal, Canada"
2006-08-14 18:30,"RIVARD & MONT ROYAL, Montreal, Canada"
2006-08-15 00:00,"6222 6E AV , Montreal, Canada"
2006-08-15 01:42,"ST DENIS & CHERRIER, Montreal, Canada"
2006-08-15 07:15,"ST URBAIN & DE MAISONNEUVE, Montreal, Canada"
2006-08-15 08:53,"PRIEUR & D'AUTEUIL, Montreal, Canada"
2006-08-15 15:30,"WELLINGTON & 3E AV, Montreal, Canada"
2006-08-15 16:00,"MOUNT PLEASANT & CEDAR, Montreal, Canada"
2006-08-15 16:40,"DANDURAND & D'IBERVILLE, Montreal, Canada"
2006-08-15 17:20,"SAGARD & JEAN TALON, Montreal, Canada"
2006-08-15 18:45,"110 AV ELM , Montreal, Canada"
2006-08-15 22:03,"5110 ST DENIS , Montreal, Canada"
2006-08-16 08:50,"MONT ROYAL & HUTCHISON, Montreal, Canada"
2006-08-16 13:55,"ST URBAIN & EVANS, Montreal, Canada"
2006-08-16 16:43,"RACHEL & HOGAN, Montreal, Canada"
2006-08-16 17:00,"DE GASPE & DE CASTELNAU, Montreal, Canada"
2006-08-17 07:45,"DUVERNAY & CHARLEVOIX, Montreal, Canada"
2006-08-17 08:18,"1332 ONTARIO E, Montreal, Canada"
2006-08-17 09:23,"ST LAURENT & LEGENDRE, Montreal, Canada"
2006-08-17 09:55,"VALIQUETTE & HENRI BOURASSA, Montreal, Canada"
2006-08-17 14:10,"MILTON & AYLMER, Montreal, Canada"
2006-08-17 15:40,"FLEURY & CHRISTOPHE COLOMB, Montreal, Canada"
2006-08-17 17:30,"ST MICHEL & BELANGER, Montreal, Canada"
2006-08-18 07:38,"HENRI BOURASSA & BELLEVILLE, Montreal, Canada"
2006-08-18 13:08,"JEAN TALON & DES HALLES, Montreal, Canada"
2006-08-19 11:57,"SHERBROOKE & IBERVILLE, Montreal, Canada"
2006-08-19 21:40,"TUPPER & ATWATER, Montreal, Canada"
2006-08-20 07:07,"OGILVY & ACADIE, Montreal, Canada"
2006-08-20 09:30,"ST LAURENT & MOZART, Montreal, Canada"
2006-08-21 08:10,"GILFORD & FABRE, Montreal, Canada"
2006-08-21 09:23,"8481 NEWMAN , Montreal, Canada"
2006-08-21 14:30,"806 ONTARIO , Montreal, Canada"
2006-08-21 16:50,"1799 CH BORD DU LAC , Montreal, Canada"
2006-08-21 20:17,"LAPIERRE & ANDRE MERLOT, Montreal, Canada"
2006-08-22 09:15,
2006-08-22 09:30,"3986 ST URBAIN , Montreal, Canada"
2006-08-22 18:00,"ROBIDOUX & CORDNER, Montreal, Canada"
2006-08-23 00:00,"PAPINEAU & ONTARIO, Montreal, Canada"
2006-08-23 05:33,"NOTRE DAME & LEBRUN, Montreal, Canada"
2006-08-23 14:40,"4701 WELLINGTON , Montreal, Canada"
2006-08-23 18:23,"BEAUBIEN & ALMA, Montreal, Canada"
2006-08-23 23:02,"VAN HORNE & MCLYNN, Montreal, Canada"
2006-08-24 09:20,"SOMMERSET & DE SALABERRY, Montreal, Canada"
2006-08-24 12:15,"CURATTEAU & BOUCHERVILLE, Montreal, Canada"
2006-08-24 16:57,"1298 VAN HORNE , Montreal, Canada"
2006-08-24 18:01,"MEESE & BELLERIVE, Montreal, Canada"
2006-08-24 18:44,"2526 JOFFRE , Montreal, Canada"
2006-08-24 20:42,"LE CARON & ANGERS, Montreal, Canada"
2006-08-25 06:30,"PIERRE DE COUBERTIN & DICKSON, Montreal, Canada"
2006-08-25 11:45,"ONTARIO & CLARK, Montreal, Canada"
2006-08-25 16:40,"ONTARIO & JEANNE D'ARC, Montreal, Canada"
2006-08-25 17:30,"5815 GOUIN E, Montreal, Canada"
2006-08-25 20:58,"ST DENIS & RAHCEL, Montreal, Canada"
2006-08-26 22:50,"SHERBROOKE & JEANNE MANCE, Montreal, Canada"
2006-08-26 23:25,"MOUSSEAU & CHAUMONT, Montreal, Canada"
2006-08-27 19:57,"ST ZOTIQUE & MARQUETTE, Montreal, Canada"
2006-08-28 13:10,"ST ANDRE & JEAN TALON, Montreal, Canada"
2006-08-29 13:20,"ROCKLAND & DUCHARME, Montreal, Canada"
2006-08-29 13:26,"DE LA VERENDRYE & BEAULIEU, Montreal, Canada"
2006-08-29 16:32,"6161 ST DENIS , Montreal, Canada"
2006-08-29 16:38,"SHERBROOKE & LEBRUN, Montreal, Canada"
2006-08-29 17:45,"5350 SHERBROOKE , Montreal, Canada"
2006-08-29 18:45,"ST URBAIN & RACHEL, Montreal, Canada"
2006-08-30 06:45,"VILLERAY & BOYER, Montreal, Canada"
2006-08-30 09:27,"RACHEL & D'ORLEANS, Montreal, Canada"
2006-08-30 16:05,"WELLINGTON & GILBERTE DUBE, Montreal, Canada"
2006-08-30 17:55,"RACHEL & FRANCHERE, Montreal, Canada"
2006-08-31 00:00,"MARIE ANNE & DES ERABLES, Montreal, Canada"
2006-08-31 09:11,"STIE B N & O, Montreal, Canada"
2006-08-31 20:25,"WELLINGTON & BUTLER, Montreal, Canada"
2006-08-31 21:10,"PERRAS & 26E AV, Montreal, Canada"
2006-09-01 13:40,"GALT & CHAMPLAIN, Montreal, Canada"
2006-09-01 17:51,"RAYMOND PELLETIER & CHRISTOPHE COLOMB, Montreal, Canada"
2006-09-01 19:45,"PAPINEAU & JARRY, Montreal, Canada"
2006-09-03 13:55,"WELLINGTON & 2E AV, Montreal, Canada"
2006-09-05 09:25,"SHERBROOKE & CAVENDISH, Montreal, Canada"
2006-09-05 13:25,"SHERBROOKE & HONORE BEAUGRAND, Montreal, Canada"
2006-09-05 15:36,"SHERBROOKE & CLARKE, Montreal, Canada"
2006-09-06 09:40,"VIGER & BERRI, Montreal, Canada"
2006-09-06 16:45,"ST SULPICE & NOTRE DAME, Montreal, Canada"
2006-09-06 16:47,"FIELDING & CORONATION, Montreal, Canada"
2006-09-07 12:00,"VILLENEUVE & DROLET, Montreal, Canada"
2006-09-07 13:10,"ST LAURENT & DE MAISONNEUVE, Montreal, Canada"
2006-09-07 17:12,"SHERBROOKE & DE L'ASSOMPTION, Montreal, Canada"
2006-09-08 03:36,"ST HUBERT & MONT ROYAL, Montreal, Canada"
2006-09-08 07:50,"LAPIERRE & CHOUINARD, Montreal, Canada"
2006-09-08 08:10,"WILDERTON & VAN HORNE, Montreal, Canada"
2006-09-08 12:00,"ST LAURENT & ONTARIO, Montreal, Canada"
2006-09-08 14:10,"21 BERNARD , Montreal, Canada"
2006-09-08 15:22,"EGAN & CHAMPLAIN, Montreal, Canada"
2006-09-08 15:25,"ST JOSEPH & DE BORDEAUX, Montreal, Canada"
2006-09-08 16:10,"ST REMI & ST AMBROISE, Montreal, Canada"
2006-09-08 18:55,"666 PLACE LACASSE , Montreal, Canada"
2006-09-10 02:47,"ONTARIO & AMHERST, Montreal, Canada"
2006-09-10 11:45,"LOUIS H LAFONTAINE & HENRI BOURASSA, Montreal, Canada"
2006-09-11 10:15,"ST LAURENT & L ARCADE, Montreal, Canada"
2006-09-11 13:15,"PELLETIER & INDUSTRIEL, Montreal, Canada"
2006-09-11 13:50,"2727 ST JOSEPH , Montreal, Canada"
2006-09-11 17:30,"1832 JOLIETTE , Montreal, Canada"
2006-09-12 00:00,"D'ARGENSON & BOUL. ST CHARLES, Montreal, Canada"
2006-09-12 13:25,"JARRY & BLOOMFIELD, Montreal, Canada"
2006-09-12 14:40,"DR PENFIELD & DES PINS, Montreal, Canada"
2006-09-13 09:50,"6007 GOUIN E, Montreal, Canada"
2006-09-13 09:55,"94 LAURIER O, Montreal, Canada"
2006-09-13 10:20,"DULUTH & DU PARC, Montreal, Canada"
2006-09-13 12:04,"GAUTHIER & DORION, Montreal, Canada"
2006-09-13 16:25,"ST LAURENT & BEAUBIEN, Montreal, Canada"
2006-09-13 17:30,"JARRY & 22E AV, Montreal, Canada"
2006-09-13 19:30,"FIELDING & COTE ST LUC, Montreal, Canada"
2006-09-14 07:00,"RACHEL & DES ERABLES, Montreal, Canada"
2006-09-14 09:40,"ONTARIO & BERRI, Montreal, Canada"
2006-09-14 11:30,"STE CATHERINE & FULLUM, Montreal, Canada"
2006-09-14 12:28,"STE CATHERINE & DORION, Montreal, Canada"
2006-09-14 12:35,"SHERBROOKE & BEAUDRY, Montreal, Canada"
2006-09-14 20:45,"RACHEL & MOLSON, Montreal, Canada"
2006-09-15 15:15,"VIGER & BERRI, Montreal, Canada"
2006-09-15 15:20,"ST HUBERT & RENE LEVESQUE, Montreal, Canada"
2006-09-15 17:46,"ROBERT ELI & MARCEL FAUBAULT, Montreal, Canada"
2006-09-15 18:55,"20786 LAKESHORE , Montreal, Canada"
2006-09-16 00:11,"895 DE LA GAUCHETIERE , Montreal, Canada"
2006-09-16 12:30,"WALKLEY & FIELDING, Montreal, Canada"
2006-09-16 12:40,"6445 HENRI BOURASSA , Montreal, Canada"
2006-09-16 18:45,"DU PARC & BEAUMONT, Montreal, Canada"
2006-09-17 01:05,"2164 AMHERST , Montreal, Canada"
2006-09-17 11:40,"GEORGE LECLAIR & DES ERABLES, Montreal, Canada"
2006-09-17 14:45,"DRAKE & DE L'EGLISE, Montreal, Canada"
2006-09-18 07:55,"JULES POITRAS & COTE VERTU, Montreal, Canada"
2006-09-18 12:39,"7535 HENRI BOURASSA , Montreal, Canada"
2006-09-18 17:28,"5751 GOUIN , Montreal, Canada"
2006-09-19 00:00,"DE MAISONNEUVE & ATWATER, Montreal, Canada"
2006-09-19 10:56,"GILFORD & BREBEUF, Montreal, Canada"
2006-09-20 07:00,"DES SOURCES & BRUNSWICK, Montreal, Canada"
2006-09-20 09:35,"ROSEMONT & DICKSON, Montreal, Canada"
2006-09-20 16:20,"STE FAMILLE & PRINCE ARTHUR, Montreal, Canada"
2006-09-20 18:15,"ROSEMONT & DE NORMANVILLE, Montreal, Canada"
2006-09-21 08:10,"3515 LASALLE , Montreal, Canada"
2006-09-21 14:20,"ST DENIS & JARRY, Montreal, Canada"
2006-09-21 14:40,"NAZARETH & BRENNAN, Montreal, Canada"
2006-09-21 16:15,"CREMAZIE & CHRISTOPHE COLOMB, Montreal, Canada"
2006-09-21 17:40,"ST HUBERT & CREMAZIE, Montreal, Canada"
2006-09-21 17:52,"HADLEY & DE L'EGLISE, Montreal, Canada"
2006-09-22 08:40,"WILSON & COTE ST LUC, Montreal, Canada"
2006-09-22 15:54,"VICTORIA & EDOUARD MONTPETIT, Montreal, Canada"
2006-09-22 17:55,"MULLINS & CHARLEVOIX, Montreal, Canada"
2006-09-22 20:35,"DE VIMY & COTE STE CATHERINE, Montreal, Canada"
2006-09-23 01:18,"MESSIER & MARIE ANNE, Montreal, Canada"
2006-09-24 11:35,"GEORGES & DES ORMEAUX, Montreal, Canada"
2006-09-24 15:20,"WURTELE & HOCHELAGA, Montreal, Canada"
2006-09-25 11:30,"ST URBAIN & PRINCE ARTHUR, Montreal, Canada"
2006-09-25 13:00,"PARC LAFONTAINE & CHERRIER, Montreal, Canada"
2006-09-25 19:05,"HENRI BOURASSA & CH DU GOLF, Montreal, Canada"
2006-09-25 19:15,"HADLEY & DE L'EGLISE, Montreal, Canada"
2006-09-25 20:30,"RENE LEVESQUE & PAPINEAU, Montreal, Canada"
2006-09-25 23:00,"ST DOMINIQUE & LAVERS, Montreal, Canada"
2006-09-26 08:21,"CREVIER & COTE VERTU, Montreal, Canada"
2006-09-27 06:40,"VIGER & BERRI, Montreal, Canada"
2006-09-27 07:01,"PINE BEACH & CARSON, Montreal, Canada"
2006-09-27 08:00,"ST DENIS & DULUTH, Montreal, Canada"
2006-09-27 14:00,"1011 ONTARIO , Montreal, Canada"
2006-09-27 17:55,
2006-09-27 23:15,"SHERBROOKE & MCGILL COLLEGE, Montreal, Canada"
2006-09-28 11:30,"WILDERTON & GOYER, Montreal, Canada"
2006-09-28 17:40,"ONTARIO & MONTCALM, Montreal, Canada"
2006-09-29 04:18,"ST DENIS & SHERBROOKE, Montreal, Canada"
2006-09-29 08:30,"ROBIN & MONTCALM, Montreal, Canada"
2006-09-29 12:40,"STE CROIX & ST PHILIPPE, Montreal, Canada"
2006-09-29 15:59,"ROSEMONT & DE LORIMIER, Montreal, Canada"
2006-09-29 19:20,"DES SOURCES & BELMONT, Montreal, Canada"
2006-09-30 22:45,"ST HUBERT & ONTARIO, Montreal, Canada"
2006-10-01 05:00,"3654 CLARK , Montreal, Canada"
2006-10-02 13:52,"ST HUBERT & LAURIER, Montreal, Canada"
2006-10-02 16:51,"ST URBAIN & BEAUBIEN, Montreal, Canada"
2006-10-02 18:42,"CREMAZIE & CHRISTOPHE COLOMB, Montreal, Canada"
2006-10-03 07:45,"LOUIS HEMON & BELLECHASSE, Montreal, Canada"
2006-10-03 09:10,"2140 PAPINEAU , Montreal, Canada"
2006-10-03 18:05,"MONT ROYAL & COTE STE CATHERINE, Montreal, Canada"
2006-10-04 17:00,"80 QUEEN , Montreal, Canada"
2006-10-04 17:55,"JEANNE MANCE & HENRI BOURASSA, Montreal, Canada"
2006-10-04 19:35,"SHERBROOKE & DECARIE, Montreal, Canada"
2006-10-05 15:45,"3343 DES SOURCES , Montreal, Canada"
2006-10-06 15:30,"VICTORIA & 32E AV, Montreal, Canada"
2006-10-06 18:43,"UNIVERSITY & PLACE UNDERHILL, Montreal, Canada"
2006-10-06 22:10,"ROSLYN & DE MAISONNEUVE, Montreal, Canada"
2006-10-07 11:49,"23 NORTHVIEW , Montreal, Canada"
2006-10-07 15:30,"ST JOSEPH & BOYER, Montreal, Canada"
2006-10-09 17:40,"2131 ST ZOTIQUE E, Montreal, Canada"
2006-10-10 11:55,"5660 DECELLES , Montreal, Canada"
2006-10-10 14:31,"SHERBROOKE & CLIFTON, Montreal, Canada"
2006-10-10 14:45,"CREMAZIE & CHRISTOPHE COLOMB, Montreal, Canada"
2006-10-11 14:23,"RENE LEVESQUE & ATWATER, Montreal, Canada"
2006-10-11 15:20,"VIGER & BERRI, Montreal, Canada"
2006-10-12 06:15,"SHERBROOKE & AYLWIN, Montreal, Canada"
2006-10-13 08:40,"LASALLE & GALT, Montreal, Canada"
2006-10-13 08:49,"DULUTH & DU PARC, Montreal, Canada"
2006-10-13 10:30,"DU PARC & DES PINS, Montreal, Canada"
2006-10-13 15:40,"ST LAURENT & PRIEUR, Montreal, Canada"
2006-10-14 15:10,"CHARLEROI & ARMAND LAVERGNE, Montreal, Canada"
2006-10-14 19:07,"5252 DE MAISONNEUVE O, Montreal, Canada"
2006-10-16 00:00,"MANRESA & BEACONSFIELD, Montreal, Canada"
2006-10-17 17:18,"DE LA VERENDRYE & BRIAND, Montreal, Canada"
2006-10-18 06:50,"MONT ROYAL & DU PARC, Montreal, Canada"
2006-10-20 07:17,"PLAMONDON & LEMIEUX, Montreal, Canada"
2006-10-20 17:25,"3500 FAIRWAY , Montreal, Canada"
2006-10-20 19:20,"ONTARIO & JEANNE D'ARC, Montreal, Canada"
2006-10-23 15:14,"BROADWAY & 8E AV, Montreal, Canada"
2006-10-24 14:20,"1492 SHERBROOKE O, Montreal, Canada"
2006-10-24 20:58,"8935 ANDRE GRASSET , Montreal, Canada"
2006-10-26 16:05,"ST MICHEL & MASSON, Montreal, Canada"
2006-10-26 19:45,"ST JEAN & BLUE HAVEN, Montreal, Canada"
2006-10-27 09:30,"ST HUBERT & ONTARIO, Montreal, Canada"
2006-10-27 14:30,"JEAN TALON & CHABOT, Montreal, Canada"
2006-10-29 15:40,"SOULIGNY & PIERRE BERNARD, Montreal, Canada"
2006-10-29 18:30,"ST ZOTIQUE & ST HUBERT, Montreal, Canada"
2006-10-29 18:30,"ST ZOTIQUE & ST HUBERT, Montreal, Canada"
2006-10-30 08:32,"ROUEN & PIE IX, Montreal, Canada"
2006-10-30 16:15,"GILFORD & BOYER, Montreal, Canada"
2006-10-30 17:00,"ST ANDRE & RACHEL, Montreal, Canada"
2006-10-31 18:25,"SHERBROOKE & HAIG, Montreal, Canada"
2006-11-01 09:40,"ST URBAIN & DULUTH, Montreal, Canada"
2006-11-01 11:44,"NAPOLEON & DE BULLION, Montreal, Canada"
2006-11-01 14:00,"MONT ROYAL & COLONIALE, Montreal, Canada"
2006-11-02 09:25,"ST JEAN & DE SALABERRY, Montreal, Canada"
2006-11-03 19:55,"1208 ST DENIS , Montreal, Canada"
2006-11-06 06:30,"ST ANDRE & ROBIN, Montreal, Canada"
2006-11-06 10:24,"SHERBROOKE & AMHERST, Montreal, Canada"
2006-11-07 11:14,"UNIVERSITY & SHERBROOKE, Montreal, Canada"
2006-11-07 14:12,"STE CATHERINE & PANET, Montreal, Canada"
2006-11-08 17:50,"ST JACQUES & PEEL, Montreal, Canada"
2006-11-08 18:50,"ST DOMINIQUE & LAURIER, Montreal, Canada"
2006-11-10 17:00,
2006-11-10 18:00,"ST DENIS & SHERBROOKE, Montreal, Canada"
2006-11-10 18:25,"13110 SHERBROOKE , Montreal, Canada"
2006-11-11 23:43,"ST ANTOINE & ATWATER, Montreal, Canada"
2006-11-12 00:00,"EDNA & DE L'EGLISE, Montreal, Canada"
2006-11-13 18:30,"12113 54E AV , Montreal, Canada"
2006-11-14 06:10,"ST ANDRE & CHERRIER, Montreal, Canada"
2006-11-14 17:36,"NOTRE DAME & ALPHONSE D ROY, Montreal, Canada"
2006-11-15 16:16,"7055 NOTRE DAME , Montreal, Canada"
2006-11-16 13:00,"3031 WELLINGTON , Montreal, Canada"
2006-11-16 18:25,"VICTORIA & 10E AV, Montreal, Canada"
2006-11-16 18:30,"DE MONTIGNY & 32E AV, Montreal, Canada"
2006-11-17 16:59,"4338 PAPINEAU , Montreal, Canada"
2006-11-19 09:25,"MILTON & DU PARC, Montreal, Canada"
2006-11-20 14:40,"GUY & DE MAISONNEUVE, Montreal, Canada"
2006-11-21 13:00,"EVERETT & 1RE AV, Montreal, Canada"
2006-11-22 11:05,"PAPINEAU & BEAUBIEN, Montreal, Canada"
2006-11-22 11:30,"JEAN TALON & 14E AV, Montreal, Canada"
2006-11-22 14:00,"4635 COTE STE CATHERINE , Montreal, Canada"
2006-11-23 10:00,"STE FAMILLE & MILTON, Montreal, Canada"
2006-11-23 13:03,"1025 BLEURY , Montreal, Canada"
2006-11-23 13:20,"1100 CREMAZIE , Montreal, Canada"
2006-11-23 22:01,"PAPINEAU & EVERETT, Montreal, Canada"
2006-11-25 10:50,"6530 BOYER , Montreal, Canada"
2006-11-25 11:50,"DE CLEMENT & ADAM, Montreal, Canada"
2006-11-25 14:49,"ST ROCH & DUROCHER, Montreal, Canada"
2006-11-26 04:05,"4377 ST DENIS , Montreal, Canada"
2006-11-27 09:14,"MONT ROYAL & DE LANAUDIERE, Montreal, Canada"
2006-11-27 13:00,"MONT ROYAL & CAMILLIEN HOUDE, Montreal, Canada"
2006-11-27 16:19,"RAY LAWSON & DES SCIENCES, Montreal, Canada"
2006-11-27 17:50,"LOUIS HEMON & BELLECHASSE, Montreal, Canada"
2006-11-29 11:05,"LA FONTAINE & AYLWIN, Montreal, Canada"
2006-11-29 15:25,"TRIANON & SHERBROOKE, Montreal, Canada"
2006-11-29 17:20,"ST MICHEL & BELANGER, Montreal, Canada"
2006-11-29 21:22,"ST PIERRE & NOTRE DAME, Montreal, Canada"
2006-11-30 10:00,"SHERBROOKE & DE LA MONTAGNE, Montreal, Canada"
2006-11-30 19:22,"HONORE BEAUGRAND & DUBUISSON, Montreal, Canada"
2006-11-30 21:00,"RACHEL & MARQUETTE, Montreal, Canada"
2006-11-30 21:23,"SHERBROOKE & LAVAL, Montreal, Canada"
2006-12-01 09:10,"GILFORD & BREBEUF, Montreal, Canada"
2006-12-02 02:03,"ST DOMINIQUE & ROY, Montreal, Canada"
2006-12-02 21:16,"RACHEL & FULLUM, Montreal, Canada"
2006-12-07 17:47,"WISEMAN & COTE STE CATHERINE, Montreal, Canada"
2006-12-10 15:55,"ST GREGOIRE & PRENOVEAU, Montreal, Canada"
2006-12-11 13:52,"RENE LEVESQUE & METCALFE, Montreal, Canada"
2006-12-12 17:10,"ST VIATEUR & HUTCHISON, Montreal, Canada"
2006-12-12 22:00,"SHERBROOKE & HINGSTON, Montreal, Canada"
2006-12-16 00:35,"HENRI BOURASSA & CHRISTOPHE COLOMB, Montreal, Canada"
2006-12-16 15:45,"1777 ST HUBERT , Montreal, Canada"
2006-12-17 02:50,"ST DENIS & MONT ROYAL, Montreal, Canada"
2006-12-20 14:35,"WELLINGTON & GILBERTE DUBE, Montreal, Canada"
2006-12-20 15:00,"ST GREGOIRE & CHRISTOPHE COLOMB, Montreal, Canada"
2006-12-20 20:00,"LACORDAIRE & HENRI BOURASSA, Montreal, Canada"
2006-12-22 18:39,"ST DENIS & BELLECHASSE, Montreal, Canada"
2006-12-29 10:38,"SHERBROOKE & BEAUCLERK, Montreal, Canada"
2006-12-30 22:42,"PASCAL & LAPIERRE, Montreal, Canada"
2007-01-04 00:00,"VILLERAY & PIE IX, Montreal, Canada"
2007-01-04 13:50,"PROVOST & 10E AV, Montreal, Canada"
